"Time","Schultz Method","Parris Method"
2025-11-05 16:14:00,4824,68973
2025-11-05 16:16:00,4570,65630
2025-11-05 16:18:00,4570,66926
2025-11-05 16:20:00,4570,82437
2025-11-05 16:22:00,4570,84149
2025-11-05 16:24:00,4570,88190
2025-11-05 16:26:00,4570,92412
2025-11-05 16:28:00,4570,95158
2025-11-05 16:30:00,4824,79010
2025-11-05 16:32:00,6748,81207
2025-11-05 16:34:00,11212,97516
2025-11-05 16:36:00,13187,101996
2025-11-05 16:38:00,13588,99341
2025-11-05 16:40:00,14180,95305
2025-11-05 16:42:00,14319,88108
2025-11-05 16:44:00,14089,80382
2025-11-05 16:46:00,14092,63365
2025-11-05 16:48:00,14348,60938
2025-11-05 16:50:00,14897,71245
2025-11-05 16:52:00,15180,69949
2025-11-05 16:54:00,15116,67842
2025-11-05 16:56:00,15119,66854
2025-11-05 16:58:00,14764,66390
2025-11-05 17:00:00,14781,54771
2025-11-05 17:02:00,15828,54260
2025-11-05 17:04:00,19563,54427
2025-11-05 17:06:00,22061,65555
2025-11-05 17:08:00,22384,65843
2025-11-05 17:10:00,22186,65884
2025-11-05 17:12:00,22053,65588
2025-11-05 17:14:00,22677,65924
2025-11-05 17:16:00,22759,54618
2025-11-05 17:18:00,62867,54661
2025-11-05 17:20:00,91127,65440
2025-11-05 17:22:00,78811,64673
2025-11-05 17:24:00,68973,64362
2025-11-05 17:26:00,65630,64618
2025-11-05 17:28:00,66926,64731
2025-11-05 17:30:00,82437,53788
2025-11-05 17:32:00,84149,53538
2025-11-05 17:34:00,88190,54417
2025-11-05 17:36:00,92412,65545
2025-11-05 17:38:00,95158,66562
2025-11-05 17:40:00,79010,66654
2025-11-05 17:42:00,81207,66279
2025-11-05 17:44:00,97516,66664
2025-11-05 17:46:00,101996,55545
2025-11-05 17:48:00,99341,55508
2025-11-05 17:50:00,95305,66887
2025-11-05 17:52:00,88108,65774
2025-11-05 17:54:00,80382,66032
2025-11-05 17:56:00,63365,66037
2025-11-05 17:58:00,60938,65297
2025-11-05 18:00:00,71245,54540
2025-11-05 18:02:00,69949,53810
2025-11-05 18:04:00,67842,54413
2025-11-05 18:06:00,66854,66810
2025-11-05 18:08:00,66390,66154
2025-11-05 18:10:00,54771,65759
2025-11-05 18:12:00,54260,66686
2025-11-05 18:14:00,54427,66207
2025-11-05 18:16:00,65555,55539
2025-11-05 18:18:00,65843,55577
2025-11-05 18:20:00,65884,65375
2025-11-05 18:22:00,65588,65732
2025-11-05 18:24:00,65924,66693
2025-11-05 18:26:00,54618,65905
2025-11-05 18:28:00,54661,65695
2025-11-05 18:30:00,65440,55834
2025-11-05 18:32:00,64673,55321
2025-11-05 18:34:00,64362,54654
2025-11-05 18:36:00,64618,65648
2025-11-05 18:38:00,64731,65566
2025-11-05 18:40:00,53788,65770
2025-11-05 18:42:00,53538,65935
2025-11-05 18:44:00,54417,65253
2025-11-05 18:46:00,65545,55013
2025-11-05 18:48:00,66562,54653
2025-11-05 18:50:00,66654,64531
2025-11-05 18:52:00,66279,65325
2025-11-05 18:54:00,66664,64310
2025-11-05 18:56:00,55545,63422
2025-11-05 18:58:00,55508,64147
2025-11-05 19:00:00,66887,53534
2025-11-05 19:02:00,65774,52703
2025-11-05 19:04:00,66032,52803
2025-11-05 19:06:00,66037,64641
2025-11-05 19:08:00,65297,66101
2025-11-05 19:10:00,54540,66183
2025-11-05 19:12:00,53810,65639
2025-11-05 19:14:00,54413,66396
2025-11-05 19:16:00,66810,55053
2025-11-05 19:18:00,66154,53637
2025-11-05 19:20:00,65759,65269
2025-11-05 19:22:00,66686,64652
2025-11-05 19:24:00,66207,63883
2025-11-05 19:26:00,55539,65815
2025-11-05 19:28:00,55577,65901
2025-11-05 19:30:00,65375,54693
2025-11-05 19:32:00,65732,54812
2025-11-05 19:34:00,66693,54869
2025-11-05 19:36:00,65905,65355
2025-11-05 19:38:00,65695,65727
2025-11-05 19:40:00,55834,66129
2025-11-05 19:42:00,55321,65655
2025-11-05 19:44:00,54654,65626
2025-11-05 19:46:00,65648,55171
2025-11-05 19:48:00,65566,54480
2025-11-05 19:50:00,65770,64928
2025-11-05 19:52:00,65935,64739
2025-11-05 19:54:00,65253,63956
2025-11-05 19:56:00,55013,64197
2025-11-05 19:58:00,54653,64564
2025-11-05 20:00:00,64531,54975
2025-11-05 20:02:00,65325,44798
2025-11-05 20:04:00,64310,55322
2025-11-05 20:06:00,63422,65145
2025-11-05 20:08:00,64147,54778
2025-11-05 20:10:00,53534,55623
2025-11-05 20:12:00,52703,61715
2025-11-05 20:14:00,52803,66313
2025-11-05 20:16:00,64641,66501
2025-11-05 20:18:00,66101,66351
2025-11-05 20:20:00,66183,65886
2025-11-05 20:22:00,65639,54870
2025-11-05 20:24:00,66396,55924
2025-11-05 20:26:00,55053,56827
2025-11-05 20:28:00,53637,67184
2025-11-05 20:30:00,65269,67050
2025-11-05 20:32:00,64652,67523
2025-11-05 20:34:00,63883,67544
2025-11-05 20:36:00,65815,66295
2025-11-05 20:38:00,65901,55989
2025-11-05 20:40:00,54693,55951
2025-11-05 20:42:00,54812,65417
2025-11-05 20:44:00,54869,66005
2025-11-05 20:46:00,65355,66592
2025-11-05 20:48:00,65727,66463
2025-11-05 20:50:00,66129,66086
2025-11-05 20:52:00,65655,55465
2025-11-05 20:54:00,65626,55474
2025-11-05 20:56:00,55171,55036
2025-11-05 20:58:00,54480,65906
2025-11-05 21:00:00,64928,65032
2025-11-05 21:02:00,64739,65776
2025-11-05 21:04:00,63956,66467
2025-11-05 21:06:00,64197,64608
2025-11-05 21:08:00,64564,54054
2025-11-05 21:10:00,54975,55158
2025-11-05 21:12:00,44798,55746
2025-11-05 21:14:00,55322,66604
2025-11-05 21:16:00,65145,66310
2025-11-05 21:18:00,54778,66029
2025-11-05 21:20:00,55623,65587
2025-11-05 21:22:00,61715,54581
2025-11-05 21:24:00,66313,56064
2025-11-05 21:26:00,66501,56135
2025-11-05 21:28:00,66351,66994
2025-11-05 21:30:00,65886,67055
2025-11-05 21:32:00,54870,67170
2025-11-05 21:34:00,55924,66416
2025-11-05 21:36:00,56827,66135
2025-11-05 21:38:00,67184,55864
2025-11-05 21:40:00,67050,53327
2025-11-05 21:42:00,67523,52291
2025-11-05 21:44:00,67544,62946
2025-11-05 21:46:00,66295,64083
2025-11-05 21:48:00,55989,65030
2025-11-05 21:50:00,55951,65013
2025-11-05 21:52:00,65417,64828
2025-11-05 21:54:00,66005,54532
2025-11-05 21:56:00,66592,54977
2025-11-05 21:58:00,66463,65757
2025-11-05 22:00:00,66086,65147
2025-11-05 22:02:00,55465,63033
2025-11-05 22:04:00,55474,64352
2025-11-05 22:06:00,55036,67079
2025-11-05 22:08:00,65906,55568
2025-11-05 22:10:00,65032,54195
2025-11-05 22:12:00,65776,55314
2025-11-05 22:14:00,66467,66373
2025-11-05 22:16:00,64608,66266
2025-11-05 22:18:00,54054,66419
2025-11-05 22:20:00,55158,66361
2025-11-05 22:22:00,55746,67347
2025-11-05 22:24:00,66604,56927
2025-11-05 22:26:00,66310,56190
2025-11-05 22:28:00,66029,65675
2025-11-05 22:30:00,65587,65642
2025-11-05 22:32:00,54581,66415
2025-11-05 22:34:00,56064,66577
2025-11-05 22:36:00,56135,66313
2025-11-05 22:38:00,66994,55298
2025-11-05 22:40:00,67055,55537
2025-11-05 22:42:00,67170,56090
2025-11-05 22:44:00,66416,66217
2025-11-05 22:46:00,66135,65609
2025-11-05 22:48:00,55864,65702
2025-11-05 22:50:00,53327,65751
2025-11-05 22:52:00,52291,66058
2025-11-05 22:54:00,62946,55275
2025-11-05 22:56:00,64083,55162
2025-11-05 22:58:00,65030,65816
2025-11-05 23:00:00,65013,65081
2025-11-05 23:02:00,64828,64402
2025-11-05 23:04:00,54532,65265
2025-11-05 23:06:00,54977,66466
2025-11-05 23:08:00,65757,56951
2025-11-05 23:10:00,65147,56009
2025-11-05 23:12:00,63033,55750
2025-11-05 23:14:00,64352,68060
2025-11-05 23:16:00,67079,66433
2025-11-05 23:18:00,55568,65031
2025-11-05 23:20:00,54195,66415
2025-11-05 23:22:00,55314,67291
2025-11-05 23:24:00,66373,56855
2025-11-05 23:26:00,66266,57862
2025-11-05 23:28:00,66419,70040
2025-11-05 23:30:00,66361,71195
2025-11-05 23:32:00,67347,70816
2025-11-05 23:34:00,56927,70767
2025-11-05 23:36:00,56190,71192
2025-11-05 23:38:00,65675,59588
2025-11-05 23:40:00,65642,58887
2025-11-05 23:42:00,66415,58431
2025-11-05 23:44:00,66577,70568
2025-11-05 23:46:00,66313,70649
2025-11-05 23:48:00,55298,70663
2025-11-05 23:50:00,55537,71291
2025-11-05 23:52:00,56090,71273
2025-11-05 23:54:00,66217,59921
2025-11-05 23:56:00,65609,59344
2025-11-05 23:58:00,65702,71089
2025-11-06 00:00:00,65751,69968
2025-11-06 00:02:00,66058,67598
2025-11-06 00:04:00,55275,68537
2025-11-06 00:06:00,55162,71028
2025-11-06 00:08:00,65816,58547
2025-11-06 00:10:00,65081,58160
2025-11-06 00:12:00,64402,59358
2025-11-06 00:14:00,65265,68639
2025-11-06 00:16:00,66466,66569
2025-11-06 00:18:00,56951,67112
2025-11-06 00:20:00,56009,67871
2025-11-06 00:22:00,55750,68092
2025-11-06 00:24:00,68060,57225
2025-11-06 00:26:00,66433,57202
2025-11-06 00:28:00,65031,67590
2025-11-06 00:30:00,66415,68626
2025-11-06 00:32:00,67291,70026
2025-11-06 00:34:00,56855,68352
2025-11-06 00:36:00,57862,65219
2025-11-06 00:38:00,70040,53855
2025-11-06 00:40:00,71195,54085
2025-11-06 00:42:00,70816,54556
2025-11-06 00:44:00,70767,65566
2025-11-06 00:46:00,71192,65396
2025-11-06 00:48:00,59588,65045
2025-11-06 00:50:00,58887,65862
2025-11-06 00:52:00,58431,66563
2025-11-06 00:54:00,70568,55124
2025-11-06 00:56:00,70649,55230
2025-11-06 00:58:00,70663,67406
2025-11-06 01:00:00,71291,66517
2025-11-06 01:02:00,71273,64536
2025-11-06 01:04:00,59921,65123
2025-11-06 01:06:00,59344,67186
2025-11-06 01:08:00,71089,57457
2025-11-06 01:10:00,69968,58794
2025-11-06 01:12:00,67598,59449
2025-11-06 01:14:00,68537,70819
2025-11-06 01:16:00,71028,70609
2025-11-06 01:18:00,58547,70167
2025-11-06 01:20:00,58160,70553
2025-11-06 01:22:00,59358,70642
2025-11-06 01:24:00,68639,58847
2025-11-06 01:26:00,66569,59439
2025-11-06 01:28:00,67112,70674
2025-11-06 01:30:00,67871,70019
2025-11-06 01:32:00,68092,70581
2025-11-06 01:34:00,57225,69279
2025-11-06 01:36:00,57202,66810
2025-11-06 01:38:00,67590,55190
2025-11-06 01:40:00,68626,55318
2025-11-06 01:42:00,70026,55525
2025-11-06 01:44:00,68352,66036
2025-11-06 01:46:00,65219,64202
2025-11-06 01:48:00,53855,64398
2025-11-06 01:50:00,54085,67705
2025-11-06 01:52:00,54556,65593
2025-11-06 01:54:00,65566,58279
2025-11-06 01:56:00,65396,58448
2025-11-06 01:58:00,65045,68751
2025-11-06 02:00:00,65862,65703
2025-11-06 02:02:00,66563,63374
2025-11-06 02:04:00,55124,63202
2025-11-06 02:06:00,55230,62812
2025-11-06 02:08:00,67406,52694
2025-11-06 02:10:00,66517,53016
2025-11-06 02:12:00,64536,54695
2025-11-06 02:14:00,65123,65243
2025-11-06 02:16:00,67186,63215
2025-11-06 02:18:00,57457,61903
2025-11-06 02:20:00,58794,62143
2025-11-06 02:22:00,59449,56689
2025-11-06 02:24:00,70819,52649
2025-11-06 02:26:00,70609,52501
2025-11-06 02:28:00,70167,61059
2025-11-06 02:30:00,70553,61809
2025-11-06 02:32:00,70642,64203
2025-11-06 02:34:00,58847,65334
2025-11-06 02:36:00,59439,65687
2025-11-06 02:38:00,70674,55058
2025-11-06 02:40:00,70019,55039
2025-11-06 02:42:00,70581,54668
2025-11-06 02:44:00,69279,65578
2025-11-06 02:46:00,66810,66108
2025-11-06 02:48:00,55190,64851
2025-11-06 02:50:00,55318,65022
2025-11-06 02:52:00,55525,64872
2025-11-06 02:54:00,66036,54515
2025-11-06 02:56:00,64202,54162
2025-11-06 02:58:00,64398,64669
2025-11-06 03:00:00,67705,64744
2025-11-06 03:02:00,65593,65100
2025-11-06 03:04:00,58279,65765
2025-11-06 03:06:00,58448,65365
2025-11-06 03:08:00,68751,54355
2025-11-06 03:10:00,65703,55031
2025-11-06 03:12:00,63374,55040
2025-11-06 03:14:00,63202,64546
2025-11-06 03:16:00,62812,63301
2025-11-06 03:18:00,52694,63677
2025-11-06 03:20:00,53016,65242
2025-11-06 03:22:00,54695,64961
2025-11-06 03:24:00,65243,52989
2025-11-06 03:26:00,63215,53188
2025-11-06 03:28:00,61903,63890
2025-11-06 03:30:00,62143,63237
2025-11-06 03:32:00,56689,63814
2025-11-06 03:34:00,52649,63812
2025-11-06 03:36:00,52501,64037
2025-11-06 03:38:00,61059,54829
2025-11-06 03:40:00,61809,54441
2025-11-06 03:42:00,64203,53955
2025-11-06 03:44:00,65334,64612
2025-11-06 03:46:00,65687,64530
2025-11-06 03:48:00,55058,64009
2025-11-06 03:50:00,55039,64499
2025-11-06 03:52:00,54668,64643
2025-11-06 03:54:00,65578,53604
2025-11-06 03:56:00,66108,54519
2025-11-06 03:58:00,64851,66029
2025-11-06 04:00:00,65022,64701
2025-11-06 04:02:00,64872,64370
2025-11-06 04:04:00,54515,65757
2025-11-06 04:06:00,54162,67806
2025-11-06 04:08:00,64669,57766
2025-11-06 04:10:00,64744,59822
2025-11-06 04:12:00,65100,63776
2025-11-06 04:14:00,65765,82086
2025-11-06 04:16:00,65365,88998
2025-11-06 04:18:00,54355,96890
2025-11-06 04:20:00,55031,100046
2025-11-06 04:22:00,55040,99881
2025-11-06 04:24:00,64546,81105
2025-11-06 04:26:00,63301,77748
2025-11-06 04:28:00,63677,93803
2025-11-06 04:30:00,65242,92297
2025-11-06 04:32:00,64961,90026
2025-11-06 04:34:00,52989,88503
2025-11-06 04:36:00,53188,87376
2025-11-06 04:38:00,63890,71009
2025-11-06 04:40:00,63237,71251
2025-11-06 04:42:00,63814,70456
2025-11-06 04:44:00,63812,84443
2025-11-06 04:46:00,64037,84325
2025-11-06 04:48:00,54829,84064
2025-11-06 04:50:00,54441,82157
2025-11-06 04:52:00,53955,80874
2025-11-06 04:54:00,64612,67067
2025-11-06 04:56:00,64530,65638
2025-11-06 04:58:00,64009,77716
2025-11-06 05:00:00,64499,76666
2025-11-06 05:02:00,64643,73473
2025-11-06 05:04:00,53604,70318
2025-11-06 05:06:00,54519,67677
2025-11-06 05:08:00,66029,55332
2025-11-06 05:10:00,64701,54627
2025-11-06 05:12:00,64370,54241
2025-11-06 05:14:00,65757,63483
2025-11-06 05:16:00,67806,60685
2025-11-06 05:18:00,57766,60843
2025-11-06 05:20:00,59822,62338
2025-11-06 05:22:00,63776,60945
2025-11-06 05:24:00,82086,51361
2025-11-06 05:26:00,88998,52595
2025-11-06 05:28:00,96890,56955
2025-11-06 05:30:00,100046,60853
2025-11-06 05:32:00,99881,60849
2025-11-06 05:34:00,81105,59852
2025-11-06 05:36:00,77748,59975
2025-11-06 05:38:00,93803,51945
