"Time","Schultz Method","Parris Method"
2025-11-06 11:26:00,11.7,12.3
2025-11-06 11:28:00,12.8,12.3
2025-11-06 11:30:00,12.8,12.3
2025-11-06 11:32:00,12.3,11.7
2025-11-06 11:34:00,12.8,12.8
2025-11-06 11:36:00,11.7,11.7
2025-11-06 11:38:00,11.7,11.2
2025-11-06 11:40:00,12.3,11.7
2025-11-06 11:42:00,11.7,11.2
2025-11-06 11:44:00,12.3,11.7
2025-11-06 11:46:00,12.3,11.7
2025-11-06 11:48:00,11.7,12.3
2025-11-06 11:50:00,12.8,12.3
2025-11-06 11:52:00,12.3,12.8
2025-11-06 11:54:00,11.7,12.3
2025-11-06 11:56:00,12.3,12.8
2025-11-06 11:58:00,12.8,11.7
2025-11-06 12:00:00,12.8,11.7
2025-11-06 12:02:00,12.3,12.3
2025-11-06 12:04:00,12.8,12.3
2025-11-06 12:06:00,12.3,12.3
2025-11-06 12:08:00,12.3,12.8
2025-11-06 12:10:00,11.7,12.3
2025-11-06 12:12:00,12.3,13.3
2025-11-06 12:14:00,12.8,13.3
2025-11-06 12:16:00,12.8,11.7
2025-11-06 12:18:00,12.3,12.3
2025-11-06 12:20:00,12.8,12.8
2025-11-06 12:22:00,11.7,12.3
2025-11-06 12:24:00,11.7,12.8
2025-11-06 12:26:00,12.3,12.8
2025-11-06 12:28:00,12.8,12.3
2025-11-06 12:30:00,12.3,12.3
2025-11-06 12:32:00,12.3,12.3
2025-11-06 12:34:00,12.8,12.3
2025-11-06 12:36:00,12.3,12.3
2025-11-06 12:38:00,12.3,12.8
2025-11-06 12:40:00,12.3,11.7
2025-11-06 12:42:00,11.7,12.3
2025-11-06 12:44:00,12.8,12.3
2025-11-06 12:46:00,11.7,11.2
2025-11-06 12:48:00,11.2,2139
2025-11-06 12:50:00,11.7,38716
2025-11-06 12:52:00,11.2,71290
2025-11-06 12:54:00,11.7,58838
2025-11-06 12:56:00,11.7,59175
2025-11-06 12:58:00,12.3,60436
2025-11-06 13:00:00,12.3,71391
2025-11-06 13:02:00,12.8,71307
2025-11-06 13:04:00,12.3,71331
2025-11-06 13:06:00,12.8,71169
2025-11-06 13:08:00,11.7,71750
2025-11-06 13:10:00,11.7,59145
2025-11-06 13:12:00,12.3,59434
2025-11-06 13:14:00,12.3,69815
2025-11-06 13:16:00,12.3,68218
2025-11-06 13:18:00,12.8,69575
2025-11-06 13:20:00,12.3,70454
2025-11-06 13:22:00,13.3,68444
2025-11-06 13:24:00,13.3,56834
2025-11-06 13:26:00,11.7,57611
2025-11-06 13:28:00,12.3,56885
2025-11-06 13:30:00,12.8,65602
2025-11-06 13:32:00,12.3,64967
2025-11-06 13:34:00,12.8,64844
2025-11-06 13:36:00,12.8,64440
2025-11-06 13:38:00,12.3,64234
2025-11-06 13:40:00,12.3,54347
2025-11-06 13:42:00,12.3,54277
2025-11-06 13:44:00,12.3,63151
2025-11-06 13:46:00,12.3,62230
2025-11-06 13:48:00,12.8,64174
2025-11-06 13:50:00,11.7,65744
2025-11-06 13:52:00,12.3,64154
2025-11-06 13:54:00,12.3,53642
2025-11-06 13:56:00,11.2,53803
2025-11-06 13:58:00,2139,53974
2025-11-06 14:00:00,38716,62018
2025-11-06 14:02:00,71290,61997
2025-11-06 14:04:00,58838,62778
2025-11-06 14:06:00,59175,62667
2025-11-06 14:08:00,60436,62930
2025-11-06 14:10:00,71391,54797
2025-11-06 14:12:00,71307,55022
2025-11-06 14:14:00,71331,54479
2025-11-06 14:16:00,71169,63199
2025-11-06 14:18:00,71750,63116
2025-11-06 14:20:00,59145,62583
2025-11-06 14:22:00,59434,62982
2025-11-06 14:24:00,69815,63061
2025-11-06 14:26:00,68218,53112
2025-11-06 14:28:00,69575,51953
2025-11-06 14:30:00,70454,60252
2025-11-06 14:32:00,68444,60470
2025-11-06 14:34:00,56834,61216
2025-11-06 14:36:00,57611,61999
2025-11-06 14:38:00,56885,62421
2025-11-06 14:40:00,65602,52948
2025-11-06 14:42:00,64967,53299
2025-11-06 14:44:00,64844,55077
2025-11-06 14:46:00,64440,63171
2025-11-06 14:48:00,64234,60484
2025-11-06 14:50:00,54347,29637
2025-11-06 14:52:00,54277,12.3
2025-11-06 14:54:00,63151,11.7
2025-11-06 14:56:00,62230,11.7
2025-11-06 14:58:00,64174,12.3
2025-11-06 15:00:00,65744,12.8
2025-11-06 15:02:00,64154,12.3
2025-11-06 15:04:00,53642,12.3
2025-11-06 15:06:00,53803,11.7
2025-11-06 15:08:00,53974,12.3
2025-11-06 15:10:00,62018,12.8
2025-11-06 15:12:00,61997,12.3
2025-11-06 15:14:00,62778,12.3
2025-11-06 15:16:00,62667,12.8
2025-11-06 15:18:00,62930,14.8
2025-11-06 15:20:00,54797,13.8
2025-11-06 15:22:00,55022,11.2
2025-11-06 15:24:00,54479,10.2
2025-11-06 15:26:00,63199,6.69
2025-11-06 15:28:00,63116,1.69
2025-11-06 15:30:00,62583,
2025-11-06 15:32:00,62982,
2025-11-06 15:34:00,63061,
2025-11-06 15:36:00,53112,
2025-11-06 15:38:00,51953,
2025-11-06 15:40:00,60252,
2025-11-06 15:42:00,60470,
2025-11-06 15:44:00,61216,
2025-11-06 15:46:00,61999,
2025-11-06 15:48:00,62421,
2025-11-06 15:50:00,52948,
2025-11-06 15:52:00,53299,
2025-11-06 15:54:00,55077,
2025-11-06 15:56:00,63171,
2025-11-06 15:58:00,60484,
2025-11-06 16:00:00,29637,
2025-11-06 16:02:00,12.3,
2025-11-06 16:04:00,11.7,
2025-11-06 16:06:00,11.7,
2025-11-06 16:08:00,12.3,
2025-11-06 16:10:00,12.8,
2025-11-06 16:12:00,12.3,
2025-11-06 16:14:00,12.3,
2025-11-06 16:16:00,11.7,
2025-11-06 16:18:00,12.3,
2025-11-06 16:20:00,12.8,
2025-11-06 16:22:00,12.3,
2025-11-06 16:24:00,12.3,
2025-11-06 16:26:00,12.8,
2025-11-06 16:28:00,14.8,
2025-11-06 16:30:00,13.8,
2025-11-06 16:32:00,11.2,
2025-11-06 16:34:00,10.2,
2025-11-06 16:36:00,6.69,
2025-11-06 16:38:00,1.69,
