"Time","Schultz Method","Parris Method"
2025-11-05 16:18:00,0.0340,1115
2025-11-05 16:20:00,0.0340,1374
2025-11-05 16:22:00,0.0255,1402
2025-11-05 16:24:00,0.0255,1470
2025-11-05 16:26:00,0.0255,1540
2025-11-05 16:28:00,0.0340,1586
2025-11-05 16:30:00,0.0340,1317
2025-11-05 16:32:00,0.162,1353
2025-11-05 16:34:00,0.213,1695
2025-11-05 16:36:00,0.145,1700
2025-11-05 16:38:00,0.128,1656
2025-11-05 16:40:00,0.136,1588
2025-11-05 16:42:00,0.170,1468
2025-11-05 16:44:00,0.204,1340
2025-11-05 16:46:00,0.298,1056
2025-11-05 16:48:00,72.5,1016
2025-11-05 16:50:00,72.4,1187
2025-11-05 16:52:00,0.128,1166
2025-11-05 16:54:00,85.4,1131
2025-11-05 16:56:00,214,1114
2025-11-05 16:58:00,246,1106
2025-11-05 17:00:00,246,913
2025-11-05 17:02:00,263,904
2025-11-05 17:04:00,325,907
2025-11-05 17:06:00,368,1093
2025-11-05 17:08:00,373,1097
2025-11-05 17:10:00,370,1098
2025-11-05 17:12:00,368,1093
2025-11-05 17:14:00,378,1099
2025-11-05 17:16:00,378,910
2025-11-05 17:18:00,1343,911
2025-11-05 17:20:00,2474,1091
2025-11-05 17:22:00,1979,1078
2025-11-05 17:24:00,1083,1073
2025-11-05 17:26:00,1094,1077
2025-11-05 17:28:00,1115,1079
2025-11-05 17:30:00,1374,896
2025-11-05 17:32:00,1402,892
2025-11-05 17:34:00,1470,907
2025-11-05 17:36:00,1540,1092
2025-11-05 17:38:00,1586,1109
2025-11-05 17:40:00,1317,1111
2025-11-05 17:42:00,1353,1105
2025-11-05 17:44:00,1695,1111
2025-11-05 17:46:00,1700,926
2025-11-05 17:48:00,1656,925
2025-11-05 17:50:00,1588,1115
2025-11-05 17:52:00,1468,1096
2025-11-05 17:54:00,1340,1101
2025-11-05 17:56:00,1056,1101
2025-11-05 17:58:00,1016,1088
2025-11-05 18:00:00,1187,909
2025-11-05 18:02:00,1166,897
2025-11-05 18:04:00,1131,907
2025-11-05 18:06:00,1114,1114
2025-11-05 18:08:00,1106,1061
2025-11-05 18:10:00,913,493
2025-11-05 18:12:00,904,0.204
2025-11-05 18:14:00,907,0.196
2025-11-05 18:16:00,1093,0.196
2025-11-05 18:18:00,1097,0.187
2025-11-05 18:20:00,1098,0.204
2025-11-05 18:22:00,1093,0.204
2025-11-05 18:24:00,1099,0.196
2025-11-05 18:26:00,910,0.204
2025-11-05 18:28:00,911,0.204
2025-11-05 18:30:00,1091,0.204
2025-11-05 18:32:00,1078,0.204
2025-11-05 18:34:00,1073,0.196
2025-11-05 18:36:00,1077,0.196
2025-11-05 18:38:00,1079,0.213
2025-11-05 18:40:00,896,0.204
2025-11-05 18:42:00,892,0.213
2025-11-05 18:44:00,907,0.213
2025-11-05 18:46:00,1092,0.213
2025-11-05 18:48:00,1109,0.204
2025-11-05 18:50:00,1111,0.204
2025-11-05 18:52:00,1105,0.213
2025-11-05 18:54:00,1111,0.204
2025-11-05 18:56:00,926,0.213
2025-11-05 18:58:00,925,0.204
2025-11-05 19:00:00,1115,0.204
2025-11-05 19:02:00,1096,0.204
2025-11-05 19:04:00,1101,0.196
2025-11-05 19:06:00,1101,0.204
2025-11-05 19:08:00,1088,0.213
2025-11-05 19:10:00,909,0.213
2025-11-05 19:12:00,897,0.204
2025-11-05 19:14:00,907,0.204
2025-11-05 19:16:00,1114,0.213
2025-11-05 19:18:00,1061,0.196
2025-11-05 19:20:00,493,0.204
2025-11-05 19:22:00,0.204,0.196
2025-11-05 19:24:00,0.196,0.213
2025-11-05 19:26:00,0.196,0.196
2025-11-05 19:28:00,0.187,0.187
2025-11-05 19:30:00,0.204,0.196
2025-11-05 19:32:00,0.204,0.187
2025-11-05 19:34:00,0.196,0.187
2025-11-05 19:36:00,0.204,0.196
2025-11-05 19:38:00,0.204,0.204
2025-11-05 19:40:00,0.204,0.213
2025-11-05 19:42:00,0.204,0.213
2025-11-05 19:44:00,0.196,0.204
2025-11-05 19:46:00,0.196,0.213
2025-11-05 19:48:00,0.213,0.204
2025-11-05 19:50:00,0.204,0.204
2025-11-05 19:52:00,0.213,0.196
2025-11-05 19:54:00,0.213,0.213
2025-11-05 19:56:00,0.213,0.204
2025-11-05 19:58:00,0.204,0.213
2025-11-05 20:00:00,0.204,0.213
2025-11-05 20:02:00,0.213,0.204
2025-11-05 20:04:00,0.204,0.204
2025-11-05 20:06:00,0.213,0.196
2025-11-05 20:08:00,0.204,0.196
2025-11-05 20:10:00,0.204,0.213
2025-11-05 20:12:00,0.204,0.204
2025-11-05 20:14:00,0.196,0.213
2025-11-05 20:16:00,0.204,0.213
2025-11-05 20:18:00,0.213,0.204
2025-11-05 20:20:00,0.213,0.204
2025-11-05 20:22:00,0.204,0.196
2025-11-05 20:24:00,0.204,0.196
2025-11-05 20:26:00,0.213,0.213
2025-11-05 20:28:00,0.196,0.204
2025-11-05 20:30:00,0.204,0.213
2025-11-05 20:32:00,0.196,0.204
2025-11-05 20:34:00,0.213,0.196
2025-11-05 20:36:00,0.196,0.196
2025-11-05 20:38:00,0.187,0.187
2025-11-05 20:40:00,0.196,0.196
2025-11-05 20:42:00,0.187,0.213
2025-11-05 20:44:00,0.187,0.204
2025-11-05 20:46:00,0.196,0.213
2025-11-05 20:48:00,0.204,0.204
2025-11-05 20:50:00,0.213,0.196
2025-11-05 20:52:00,0.213,0.204
2025-11-05 20:54:00,0.204,0.187
2025-11-05 20:56:00,0.213,0.196
2025-11-05 20:58:00,0.204,0.204
2025-11-05 21:00:00,0.204,0.196
2025-11-05 21:02:00,0.196,0.204
2025-11-05 21:04:00,0.213,0.204
2025-11-05 21:06:00,0.204,0.204
2025-11-05 21:08:00,0.213,0.204
2025-11-05 21:10:00,0.213,0.196
2025-11-05 21:12:00,0.204,0.204
2025-11-05 21:14:00,0.204,0.213
2025-11-05 21:16:00,0.196,0.204
2025-11-05 21:18:00,0.196,0.213
2025-11-05 21:20:00,0.213,0.196
2025-11-05 21:22:00,0.204,0.238
2025-11-05 21:24:00,0.213,0.255
2025-11-05 21:26:00,0.213,0.204
2025-11-05 21:28:00,0.204,0.204
2025-11-05 21:30:00,0.204,0.213
